Timestamp Created,PlayTimeTotal,Recommended,TranslatedReview
1744613682,1156,True,"Einfach kaufen! Sie werden es nicht bereuen! Dies ist leicht eines der besten Bullet Hell -Spiele, die ich gespielt habe (Bullet Hell -Spiele sind alles, was ich spiele lol). Ja, also den günstigen Preis wert!"
1744590326,1254,True,"Faste, Schwärme ... ein wahrer Bullet-Himmel mit ausgezeichneten Meta-Upgrades, im Spiel Decksbauer (Web of Wyrd) und Waffenfusion/-Upgrades.

Treffen Sie die richtigen Entscheidungen in den ersten 6-7 Minuten eines Laufs und Sie sollten den Rest des Laufs wirklich zerschlagen!"
1744589071,678,True,"Mehr Tiefe erwartete als erwartete, süchtig machende, lustige, gute Meta -Fortschritte."
1744577911,914,True,"Habe nicht erwartet, dass dieses Spiel mich so abholt. Der Sog ist wirklich fantastisch. Kaufen <3"
1744574259,1286,True,"Unglaubliches visuelles und gameplay, einige Ausgleiche und Optimierungen sind erforderlich, aber dies ist ein frühes Zugang. Es ist sehr vielversprechend"
1744572885,495,True,Bisher großartig
1744570528,392,True,"Das ist schon gut. Gib ihm etwas Zeit und es wird ausgezeichnet sein. 

Ich hoffe, sie werden den Bestandsverwaltungs- und Warpaint -Überblick verbessern. Eine Sortieroption wäre sehr schön."
1744569028,1167,True,"Bisher liebe ich dieses Spiel. Es macht bis zu einem gewissen Punkt Spaß und herausfordernd, aber sobald Sie ein paar Builds gefunden haben und lernen, wie die Knoten funktionieren, können Sie extrem OP werden. Es gab einige Fehler, aber die Entwickler reagieren schnell, wenn Sie es in ihrer Zwietracht posten. Sie nehmen auch die Ideen der Gemeinschaft ernst. Alles in allem ist es eine großartige Ergänzung zum Genre."
1744568208,390,True,"Nachdem ich einige Bewertungen gelesen und diesem Spiel einen ehrlichen Schuss gegeben habe, muss ich sagen, dass ich sehr beeindruckt bin. 

Alle haben sich über die Tatsache handelt, dass der Fortschritt markig ist? Aber ist das nicht der Punkt dieses Spielgenres? Wenn Sie sofort ein Gott werden könnten und ein Schuss alles, was das Spiel nicht lohnend oder lustig anfühlt, mahlen, um Upgrades zu bekommen, und Warpaints Spielen fühlen sich dieses Spiel so lohnend an. Wenn Sie den Stil der Vampir -Überlebenden, Brotato, Soulstone -Überlebende oder Temtem Swarm genießen, werden Sie dieses Spiel lieben. Ja, es ist markig, aber es ist eine fantastische Dopamin -Goldmine. 

Ich freue mich darauf, was dieses Spiel auf Lager hat. Die Tatsache ist so gut und hat so viel Inhalt, dass mir die Hoffnung hofft, dass dieses Spiel in diesem Genre an die Spitze der Nahrungskette steigt."
1744567183,773,True,"Fantastischer Start für dieses Spiel ist das Websystem sehr einzigartig und macht jeden Lauf einzigartig und anders. Ich liebe es, wie die Upgrades für jede Fähigkeit unterschiedlich sein können (Beschädigung, Menge, Abklingzeit usw.)

Sehr vielversprechend würde es sehr empfehlen"
1744566778,1240,True,"Ich freue mich auf dieses Spiel, insbesondere seit der Expo in Berlin!
Und ich habe viel Spaß damit <3
Viele der Feinde haben ähnliche Angriffe, sehen aber nur ein bisschen anders aus, was wirklich keine schlechte Sache ist, und ich denke, es liegt auch daran, dass dieses Spiel früh zugänglich ist.
Ich mag es, dass es einen Grund gibt, die Karten mehrmals zu bewirtschaften, anstatt sie nur einmal zu beenden und dann zum nächsten zu übergehen.
Vielleicht habe ich den Hinweis irgendwo verpasst, aber ich habe nur festgestellt, dass ich meine aktuellen Statistiken durch Drücken von Registerkarten versehentlich anzeigen kann. Es wäre auch schön, die Namen der Fähigkeiten im Kompendium zu erkennen, während sie mit der Maus oder so über sie schweben! :)"
1744564232,403,True,Es ist befriedigend
1744563971,1065,True,Sehr geiles Game...macht mega süchtig...man hat legit sooo viele Möglichkeiten für Builds usw und es ist erst Early Access! 10/10
1744556455,1300,True,"Geben Sie mir den unendlichen Modus, neue Helden und neue Fähigkeiten und mein Leben gehört Ihnen."
1744552714,318,True,Sehr goog
1744542984,48,True,"Schauen wir uns an:

https://youtu.be/f90w-ljl1a

Ich habe dieses Spiel sehr genossen! Ich dachte, der Umfang, dass der frühe Zugang ist, scheint viel zu sein. Ich weiß nicht, ob das Spiel so schwer sein soll, aber verdammt ist so brutal. Mein erster Lauf dauerte gute 3 Minuten. Ihre Hitbox scheint massiv zu sein und es ist definitiv schwer zu telegraph, wenn oder wie Sie getroffen werden. Ich freue mich darauf, genau zu sehen, wohin das geht, weil ich das Thema und die Fähigkeiten dahinter genieße."
1744538679,850,False,"Ich mag die Designentscheidungen dieses Spiels nicht. Die Zufälligkeit ist zu brutal und bestraft, während der Meta -Fortschritt, um sie zu weich, hinter Inhalten, die zu weit entfernt sind, eingesperrt ist. Sie müssen ohne sinnvolle Fortschritt bis zum mittleren und endgültigen Game kämpfen, um grundlegende Upgrades freizuschalten. Was zu vielen abgebrochenen Läufen führt. Das ist meine Zeit nicht wert.
Da Sie nur eine begrenzte Anzahl von Runenschlitzen pro Lauf haben, müssen die Runen und Statistiken, die sie bereitstellen, unterschiedlich bewertet werden als andere Horde -Überlebensspiele, bei denen Sie unbegrenzte Upgrades erhalten können. Dies ist jedoch nicht der Fall, da viele Runen nutzlos oder sogar bestraft werden, wenn Sie gezwungen werden, sie zu wählen."
1744526307,858,True,Tolles Spiel!
1744510932,533,True,"Eine großartige Einstellung zum Genre mit einigen der besten Fortschritte, die ich in allen Überlebenden gesehen habe. In diesem Stadium fehlen Inhalte, aber dies hat die Grundlagen für ein unglaubliches Spiel. Ich würde sagen, es ist immer noch den Preis von 10 USD wert, selbst auf dem aktuellen Inhaltsniveau"
1744505434,130,True,Lustiges kleines Spiel probiere es aus
1744495976,736,True,Top zu viel!
1744491435,1816,False,"Ich denke, es gibt viele Dinge, die dieses Spiel nicht nur stimmt, sondern auch neu für das Überlebensgenre meines Wissens. Ich war beeindruckt von dem Grad der Abwechslung zwischen den verschiedenen Klassen und dem Potenzial, das sie für die Implementierung der einzigartigen Mechanik für Kernspielaspekte wie Survival zeigten (OK, es war nur der Seher, der mich mit seiner Alternative an Tränken zu goldenen Äpfeln beeindruckte.). Ermutigt, Ihre Angreifer zu durchlaufen, um Schaden zu verursachen und ihre Angriffe zu vermeiden. Ganz zu schweigen davon, dass es hier auch viele Angriffsvielfalt gibt. Dies ist also nicht immer der Ansatz, den Sie ermutigt haben, Feinde zu schlagen. Wenn man bedenkt, wie Stufe 3 geht, wird dieser Aspekt nur herausragender (immer noch versucht herauszufinden, welcher Feind dort die Feuerwände macht ... oder der Schädel Stampedes) 
Es ist eine sehr erfrischende Veränderung des Tempos gegenüber den meisten anderen Auto-Überlagern, bei denen normalerweise Charaktere des Nahkampfplaystyle auf Langlebigkeit oder Gegenangriffe auftreten-nein, der Krieger kann ein Keiler aus Nahkampf sein und florieren.

Hier stockt mein Selbstvertrauen. Ich werde hier vorsichtig sein - zu wissen, dass das Spiel immer noch im frühen Zugang ist und dass die Dinge Verbesserungen unterliegen - dies gilt für seine Merkmale, die mit seinen Designoptionen verbunden sind:

Erstens Meta-Progression-Aspekte. Wenn es darauf ankommt, dass die Jägerin auf die reine Chance kommt, wenn es darum geht, die rechten Knoten zu finden, und wenn Sie neue Charaktere freischalten, müssen Sie die neuen Charaktere, die Sie erhalten (die tatsächlichen ""Levels"" im Stein des Sedirs, verwenden). Warum wird die Körperfarbe zwischen allen Charakteren im Allgemeinen geteilt, wenn klar ist, dass sich jede Klasse auf eine bestimmte Auswahl von Waffen oder Angriffen befasst?
Es ist etwas Unbeholfenheit, mit der Benutzeroberfläche des Spiels umzugehen. Ich habe ein paar Sekunden gebraucht, um zu erkennen, dass die Raumleiste Dash ist und es keinen Ort gibt, an dem der Player -Remap -Steuerelemente (noch) kontrolliert werden kann. Es ist auch ein Spiel, das Aspekte des Inventarmanagements beim Sammeln von Runen enthält, und es gibt anscheinend keine Möglichkeit, schnell Teile von ihnen zu recyceln - Sie müssen einzeln rmb und jeden mit Maus bestätigen. Ich weiß, dass es etwas ist, das natürlich mit mehr Produktion fixiert werden sollte, aber einige Erwartungen wie die Verfügbarkeit meiner aktiven Effekte während eines Laufs (aus Knoten) oder sogar an die erinnerten Waffenkombinationen sind grundlegende QOL-Funktionen, die ich gehofft habe.
Das Vorhandensein des Inventars und der Runen verbindet sich mit dem letzten, und ich denke, ich habe das wichtigste Problem: das Qualitätssystem. Ironischerweise denke ich, dass es mit dem Rune-Drop-System am wenigsten problematisch ist. Es ist am problematischsten, wenn Sie aufsteigen, und in gewisser Weise die Agentur, für die andere Rougelite -Überlebensspiele in diesem Fall Rerolls verwenden. Denn manchmal erzeugt eine Rolle eine objektiv minderwertige Reihe von Upgrades oder Knoten von ""gemeinsamer"" Qualität. Dies ist am schlimmsten mit Knoten, da die Aspekte der Knotenpositionierung neben zufällig generierten Werten bedeuten, dass Sie letztendlich leistungsstarke Multiplikatoren oder Merkmale rollen können, aber dann nicht die richtige Positionierung auf dem Netz haben, damit es tatsächlich funktioniert - wenn eine der Entsperrbedingungen eine Angriffsgeschwindigkeit von 500% erhöht, wird dies einfach frustrierend, um mit dem Umgang mit dem Umgang mit dem Umgang mit dem Umgang mit einem Umgang mit einer Angriffsgeschwindigkeit zu erreichen.
Es gibt auch einige Stabilitätsprobleme, auf die ich über einen längeren Zeitraum einfrieren kann. Dies könnte entschuldbar sein, wenn nicht die Tatsache, dass nach dem Wiederaufleben des Spiels alle meine Waffen auf eine endlose Abklingzeit gehen und ich nicht angreifen kann.

Jede andere Sache, mit der ich ein Problem habe, ist kleiner-schwer zu lesende Symbole aufgrund des niedrigen Aufenthaltsstils, einiger Mangel an Abwechslung mit Waffen oder Sounddesign, aber dies sind alles, was sich mit mehr Entwicklung verbessert. Das Spiel hat einige starke Beine, die einen soliden Kern des Gameplays unterstützen - aber es muss sich angesichts der Richtung, die es mit Meta -Progression und Randomisierung einnimmt, vorsichtig mit ihnen treten."
1744481210,957,True,"Solides Basisspiel, interessanter Meta -Fortschritt. Aufgeregt zu sehen, was sie sich einfallen lassen werden"
1744477458,547,True,"Genau wie bei jeder anderen Rezension ... zwingt es Sie, eine unglaubliche Menge zu mahlen, da die Bühnenschwierigkeit nicht gut skaliert werden. Bereiten Sie sich darauf vor, 20-30 Minuten in einer Runde zu verbringen, um nicht aufzusteigen.

Bearbeiten: Die Entwickler haben mit einem Patch geantwortet."
1744472060,319,True,"Diese Bewertung ist positiv, beinhaltet aber eine große, aber ...
Hier ist, was ich nicht mag:
- Die Demo -Rettung überträgt leider nicht auf das Hauptspiel
- Charaktere müssen freigeschaltet werden
- Für mich fühlt es sich an, als hätten sie den Fortschritt in allen Aspekten nach unten verlangsamt
- Abgesehen von zwei neuen Karten kann ich nicht einmal sagen, was sich von der Demo unterscheidet
- Sie können immer noch keine neuen Fähigkeiten zeichnen und sie für alte ändern, sobald Sie einen in jedem Slot haben
- Das Ausgleich einiger Abiliten ist ... fragwürdig?
- ...

Versteh mich nicht falsch, es ist übrigens immer noch ein lustiges Spiel"
1744468674,1126,True,"Ich mag dieses Spiel sehr! Ich kann es kaum erwarten, neue Updates zu sehen!"
1744464386,1028,True,"Es macht Spaß! Ein guter Weg, um Zeit zu töten (ich spiele auf dem PC), aber es gibt auch eine Menge Verbesserung, beispielsweise sollte die Taste ""Eingabetaste"" dürfen, um die Auswahl zu akzeptieren oder zu verfolgen. Auf dem Buch sollten Sie den Fähigkeitsnamen sehen, wenn Sie schweben, auf ihnen, die Rune, die gesammelt wird, sollte manuell oder automatisch neu arrangieren."
1744457394,784,True,"Sehr gutes Spiel, freue mich auf das Spiel, um sich weiter zu verbessern, wünsche dem Spiel beliebter"
1744456573,782,False,-1.
1744454100,51,True,"Asgards Fall-Viking Survivors-eine Bullet Hell Roguelite mit Nordkugel mit stilvoller Pixelkunst und schneller Aktion. Während es tiefe Anpassungen und eine vielversprechende Stiftung bietet, behindern frühe Zugriffsprobleme wie langsame Fortschritte und Balance -Probleme die Erfahrung. 6.5/10
Video Gameplay - https://youtu.be/IP5RJ2CC09G"
1744453277,719,False,"Viele Spielanoying -Fehler im Moment. (wie verschwindende Runen oder sogar Runendwanzen)

 Warten Sie bis zum Kaufen bis zur vollständigen Veröffentlichung 

Aber: Dampfwolke wurde hinzugefügt - ich mag"
1744452670,935,True,"Spielfeedback & Vorschläge

Extra feindlicher Schadensbänder: Ein zusätzlicher feindlicher Schaden scheint auch den Schaden zu erhöhen, der durch Fähigkeiten wie Blood Pakt entstanden ist. Es fühlt sich so an, als würde sich der Schaden verdoppelt, anstatt nur feindliche Schäden - nicht sicher, ob das beabsichtigt oder ein Fehler ist.

Klarheit der Wiederbelebung: Die Wiederbelebungsfähigkeit funktioniert entweder nicht richtig oder benötigt einen klareren Indikator, wenn sie verwendet wurde.

Waffenfähigkeitsniveau -Fehler: Manchmal scheinen die Waffenfähigkeitsniveaus zurückzusetzen oder zu rollen. Zum Beispiel habe ich meine Ballistik/Hämmer von Level 4 auf 9 verbessert, aber dann die Upgrades verloren und sie beim nächsten Eintritt in den Laden wieder auf Level 4 gefunden. Ich kann das nicht konsequent neu erstellen, und obwohl es eine Chance gibt, dass ich falsch erinnere, ist es so oft passiert, dass es sich unwahrscheinlich anfühlt. Könnte auch ein Problem an meinem Ende sein, aber ich wollte es nur für den Fall machen.

Lebensqualität Verbesserungen:
Artikelplatzierung beim Kauf: Wenn Sie einen neuen Knoten/einen neuen Artikel kaufen, sollten Sie ihn - zumindest während derselben Wendung - verschieben können, falls Sie ihn versehentlich an die falsche Stelle platzieren.

Echo gegen Fadeknoten: Echo -Knoten sollte Punkte in Richtung des Knotens von Fade (persönliche Meinung) geben. Derzeit ruiniert die Verwendung von Echo -Knoten häufig das Netz, da Sie aufgrund des Mangels an verfügbaren Punkten keinen Verblasungsknoten neben ihnen platzieren können.

Knoten des Power -Bonus: Vielleicht könnte es einen kleinen Bonus geben, wenn ein Knoten mehr Energie mehr Energie verleiht, als es benötigt wird, um es zu aktivieren - obwohl dies das Spiel zu einfach machen könnte und einen ordnungsgemäßen Ausgleich benötigt.

Waffenbalance: Einige Waffen fühlen sich viel stärker als andere, was viele Läufe gleich fühlen. Ein wenig auszubalancieren würde mehr Abwechslung und Experimente fördern. Nicht zu sagen, dass jede Waffe gleich sein muss - nur rentabler auf der ganzen Linie. (Auch möglich benutze ich einige der schwächeren Waffen nicht richtig - hier offen für Korrektur.)

SEER Charakter Balance: Speziell im Blutopfer läuft der Seher frühes Spiel, wenn sie zusätzliche Feinde verwenden, um das Schiff zu füllen - es gibt einfach nicht genug AOE, um mit dem feindlichen Schwarm umzugehen. Vielleicht könnte sein Gift eine Pfütze hinterlassen, die Feinde schädigt, die durch sie gehen, und mehr Frühstückskontrolle hinzuzufügen.

Bloodpoint Rewards von Debuffs: Die Bloodpoints (nicht sicher, ob dies der richtige Begriff ist), von denen Sie von Debuffs im Schiff erhalten, fühlen sich nicht immer ausgewogen. Zum Beispiel fühlen sich Dinge wie reduzierte Auswahlmöglichkeiten oder Valhalla-Modus viel härter an, geben aber nicht genügend Punkte, um sie lohnenswert zu machen.

Verbesserungen des Runensystems:
Rune -Platzierung & Übersicht: Das Platzieren oder Umzug von Runen aus Ihrem Inventar ist wirklich klobig. Es wäre großartig, einen Überblick über alle Rune -Effekte zusammen zu haben, und eine glattere Schnittstelle zum Verwalten.

Rune Selling: Das Verkauf von Runen fühlt sich langsam und langweilig an. Eine schnelle Option (z. B. verkaufen alle Runen unter einer bestimmten Note oder ohne bestimmte Statistik) wäre eine große Hilfe.

Runenspeicher: Ein separater Speicher für Runen, den Sie für bestimmte Builds sparen möchten (aber derzeit nicht verwenden), würde dazu beitragen, ein versehentliches Verkauf zu verhindern.

Runen -Loadouts: Wenn Sie die Runen -Loadouts für verschiedene Zeichen oder Builds speichern können, können Sie das Schaltungsaufbau viel einfacher und weniger frustrierend machen.

UI/UX -Optimierungen:
Shop -Reroll -Schaltfläche: Die Reroll -Taste ist zu nahe an den Artikeln im Laden. Ich habe versehentlich mehrmals geklickt, anstatt einen Artikel zu kaufen - vielleicht bin ich nur ich, aber es fühlt sich nicht intuitiv an.

Benutzerdefinierte Schlüsselbindungen: Es wäre großartig, anpassbare Schlüsselbindungen zu haben. Zum Beispiel ist das Öffnen des Inventars mit dem ""I"" -Key ziemlich unangenehm - es ist weit von anderen häufig verwendeten Schlüssel entfernt.

Kompendiuminformationen: Im Kompendium ist es schwer zu sagen, welche Fähigkeiten für Combos benötigt werden. Wenn Sie nur den Namen zeigen, wenn Sie über sie schweben (nachdem sie freigeschaltet wurden), würde dies dies lösen.

Ich hoffe, Sie nehmen dies als konstruktives Feedback und nicht als Kritik an dem Spiel selbst. Ich weiß, dass es immer noch früh zugänglich ist, und ich genieße es insgesamt wirklich. Ich freue mich zu sehen, welche neuen Charaktere, Welten und Updates in Zukunft kommen!

Lg"
1744448666,927,True,
1744437449,898,True,"Es macht mir nichts aus, mit dem langsamen Fortschritt und dem Schleifen. Aber ich kann das aktuelle UX nicht ausstehen. Besonders darüber, wie dieses Spiel die Info zeigt.
Benötigen Sie ein QOL -Update. Hier sind meine Vorschläge.
1. Im Menü Pause fügen Sie Kompendiuminformationen und STAT -Informationen hinzu.
2. In Compendium fügen Sie bitte Informationen hinzu, wenn wir das Skillsymbol schweben. Derzeit nur die Ikone dort, was schwer zu erinnern ist."
1744435400,651,True,"Ich hoffe, es wird Vietnamesisch geben"
1744421858,1007,True,Trotzig ein 5 -minütiges Spiel.
1744417860,490,True,"Wenn Sie den Anfall ignorieren, der induziert wird, ist es ein gutes Spiel"
1744414035,267,True,"Ich mag, dass dieses Spiel versucht, das Genre zu erweitern und verschiedene Dinge auszuprobieren. Könnte einige QOL -Dinge gebrauchen, aber ich bin sicher, dass diese rechtzeitig kommen werden. Schwierigkeiten sind definitiv dort oben, aber sobald Sie seine verschiedenen Systeme nutzen, macht es die Ebenen viel überschaubarer."
1744409886,457,True,"Spaßes Spiel
ein bisschen markig"
1744399604,843,True,"Es macht wirklich Spaß, nur die Legendenrunen fühlen sich ein bisschen schwach an, auch eine Option, zufällige Runen zu erstellen, wäre schön."
1744389801,410,True,"Dieses Spiel hat mich wirklich beeindruckt, obwohl nicht mein typischer Spiel ist. Es bietet bereits eine ziemlich große Ergänzung von Vergünstigungen und Fähigkeiten, die Sie ermöglicht, das Spiel auf eine Weise zu spielen, die zu Ihrem Spielstil passt. Ich liebe es auch zu sehen, dass all die Inhalte in einem Wikinger -Thema sind, aber es nicht zur Hauptsache an sich selbst machen. Alles in allem spiele ich sehr gerne und bin sehr aufgeregt über die Richtung, in die dieses Spiel eingeht."
1744389544,520,True,"Gut, ein bisschen markig und es fehlt Polstall, ist aber gut"
1744384543,4506,True,Dies wird der nächste rougelische Bullet -Himmel sein!
1744373950,512,False,"Ich empfehle das Spiel vorerst nicht. Es mag bei Updates, die einige Probleme beheben, wirklich gut werden, aber das ist stark davon ab, dass der Entwickler von nun an die richtigen Entscheidungen treffen und nicht garantiert ist, sodass ich das Spiel vorerst nicht empfehlen kann. Ich werde das Gute in Kürze auflisten, bevor ich das Schlechte angreift:

GUT  : 
> Alles oberflächenstufe ist großartig (die Designs, die Animationen, die Farben, die Soundeffekte, die Musik, ... Der erste Eindruck ist wirklich gut

SCHLECHT  :

> QOL -Funktionen und Benutzerfreundlichkeit. Hier sind einige Beispiele:

1) Keys kann nicht wiederhergestellt werden (wenn Sie keinen Controller haben und zum Beispiel auf einer Aersy spielen ... nervig)
2) Es ist nicht intuitiv, die Listen der Statistiken erscheinen zu lassen. Wenn Sie eine Pause drücken (Flucht auf KB oder Start auf Controller), wird das Pausemenü nicht die Liste der Statistiken und das, was sie tun, angezeigt. Dies geschieht durch einen separaten Schlüssel (Registerkarte KB, Wählen Sie für Controller), aber das Spiel gibt Ihnen diese Informationen nie und führt einige neue Spieler dazu, die Existenz der Statistikliste einfach vollständig zu ignorieren, bis sie in den Steam -Foren recherchieren, wie sie angezeigt werden. Es gibt auch keinen Grund dafür, dass die Statistikliste nicht im Pausemenü steht, da auf jeder Seite des Bildschirms zwei riesige leere Speicherplätze vorhanden sind, und das ist der intuitivste Ort, an dem die Spieler zu sehen sind.
3) Einige Statistiken sind einfach unmöglich zu verstehen. Nehmen Sie zum Beispiel Ignite. Es verursacht im Laufe der Zeit einen Brandschaden. Ok, aber was dann? Skaliert es mit dem Status ""Schaden""? Stapelt es? Wenn ja, was ist das Stapelgrenze? Wie lautet die Grundschadenszahl dafür? Und es ist gleich für Blutungen. Die Effizienz dieser Effizienz ist unnötig ärgerlich, nur weil das Spiel uns diese Informationen nicht gibt, mit denen wir arbeiten können.
4) Das Inventar ist ein Witz. Sie können Gegenstände nicht darin verschieben, um es von Hand zu organisieren. Sie können es nicht mit Filtertypen wie Seltenheit filtern, Stufen usw. befestigen usw. Wenn Sie eine Rune in Ihr Puzzle legen möchten (das ist der Weg, um passive Statistiken zu erhalten), ist das Inventar nirgendwo sichtbar. Als ob es sich um eine der Seitenmenüs handeln könnte, die einfache Drag & Tropfen usw. ermöglichen, aber nein, Sie müssen das Inventar separat öffnen (und die Taste dafür ist zu diesem Zeitpunkt nicht sichtbar), klicken Sie auf die Rune und platzieren Sie ihn. Das heißt, Sie können niemals das Puzzle und das Inventar gleichzeitig sehen. Komm schon, lass einfach das Inventar auf dem Seitenmenü mit dem Unlockable rechts als eines dieser Fenster gibt, gibt es keinen Grund, das Leben der Spieler so zu komplizieren.
5) Wenn Sie in der Pause normalerweise sehen, können Sie sehen, welche Zaubers Sie bisher ausgewählt haben und was sie tun ... außer bei der Auswahl eines neuen während eines Levels. Wie ... warum ??? Das ist buchstäblich sobald, dass wir überprüfen möchten, was wir bereits haben, um die neuen Fähigkeiten mit unserem Build zu vergleichen und zu sehen, ob es passt. 
6) Soweit ich das beurteilen kann, können Sie nicht mehrere ""Build"" -Seiten haben. Das heißt, wenn ich eine Runenseite für physische Builds, einen für Trap -Build usw. haben möchte, kann ich nicht? Oder ist es eine Funktion, die existiert, aber seltsam verborgen ist? Bedeutet das, dass ich mein Runen -Puzzle jedes Mal wieder zusammenstellen muss, wenn ich mich für einen weiteren Build machen möchte?

> Statistiken:
1) Die Statistiken selbst sind nur schlecht gestaltet. Wie jemand anderes in den Bewertungen sagte, ist die einzige defensive Statistik, dass die Materie die Bewegungsgeschwindigkeit ist. Im frühen Spiel können Sie wie in den ersten Stunden vielleicht mit Health Regen und HP herumspielen ... aber es wird schnell völlig irrelevant.
2) Die Statistiken sind nicht ausgeglichen. Die Seltenheit spielt manchmal keine Rolle. Ich habe bereits einen epischen Knoten der Angriffsgeschwindigkeit und einen legendären Knoten der Angriffsgeschwindigkeit mit genau den gleichen Werten (16%) fallen gelassen. Wie ... huh ??? Warum würdest du das überhaupt tun? 
3) Die Statistiken sind nicht ausgeglichen (2). Ich glaube, hier gibt es Mathematikprobleme (korrigieren Sie mich, wenn ich falsch bin). Ein Knoten der Kritik -Chance zum Beispiel wird im Vergleich zu einem Knoten mit erhöhtem X -Schaden immer schlecht sein. Für eine ähnliche Investition, die sich kritisch lohnt, wird die gleiche Investition in Schaden und Angriffsgeschwindigkeit immer herrschen. Die Konsequenzen davon sind, dass das Spiel nicht so flexibel ist und nicht so viele Statistiken wert sind. Wenn das Spiel Sie dazu zwingt, etwas anderes als Ideal zu machen, können Sie wirklich das Gefühl haben, mit schlechten Statistiken zu arbeiten (Kritik Zufall, Gesundheitsregen, Armore, HP, Dodge).
4) Die Runen ... Oh mein Gott, die Runen. Ich bin wie ein Dutzend ""legendärer Runen"" (gelbe) fallen gelassen, die super selten und super gut sein sollen ... nur um sie alle zu verwerfen. Sie sind alle mit nutzlosen T1 -Affixen gefüllt. Keiner von ihnen war nutzbar. Das liegt an der niedrigen Stufe, die es jedes Mal rollte, so wie die Anzahl der wertvollen Statistiken im Vergleich zu allen THs ziemlich klein ist"
1744371909,611,True,"Ziemlich lustig zu spielen. Es erinnert mich an einige gute alte Läufe in Brotato oder ähnliche Spiele (z. B. Deeprock Galactic). Außerdem hat das Spiel ein eigenes Flair und ist meiner Meinung nach im Vergleich zu den anderen oben genannten, härter.
Die Chefs sind schwieriger und dieses Spiel macht es nicht einfach, alle Level bis zu schnell zu konkurrieren.
Ich kann dieses Spiel ehrlich empfehlen, um nach einigen stressigen CS2 -Spielen xD zu kühlen und zu spielen"
1744366928,1168,True,QWER
1744359160,1298,True,"Dies ist ein vielversprechendes Überlebensspiel. Ich war fasziniert vom Kunststil, Smooth Animation & Combat und Norse Mythology. 
Nur verkleinerte, an die ich gerade denken kann, ist der Fortschritt. Das Spiel ist ziemlich schwierig, ohne dass Charaktere Upgrades für Charaktere sind und es dauert einige Zeit, um sie zu bekommen. Möglicherweise müssen Sie also ein bisschen Stufe 1 landeten, wenn Sie einen neuen Charakter ausprobieren.
Ich bin mir bewusst, dass das Spiel im frühen Zugang ist und trotzdem aktiv daran gearbeitet wird, was großartig ist. Ich freue mich darauf, in naher Zukunft weitere Verbesserungen und QOL -Veränderungen zu sehen."
1744351303,556,True,"Das Spiel ist bisher gut ein guter Start zum frühen Zugang. Auf jeden Fall ein guter, wenn Sie Spiele im Survivor -Stil mögen."
1744350329,2006,True,Lächerlich süchtig und Spaß. Ich verbrachte 5 Stunden am ersten Tag. Ich kann nicht wirklich eine bessere Bewertung hinterlassen.
1744342836,1179,True,es hübsch gud
1744335837,148,True,"Ich habe die riesige Schlange in 10 Sekunden getötet, es war hübsch. Bitte fügen Sie die Dampfwolke bald hinzu <3 <3

Bearbeiten: Sie haben es bereits innerhalb einer Woche hinzugefügt lol"
1744334521,1192,True,Bisher sehr viel Spaß.  Ich liebe das Level -Up -System
1744329801,514,True,"Es ist ein guter Start in das Spiel, aber es ist nicht dort, wo es sein muss. 

Profis: 
-Fun Skill Systems ist der Warpaint eine großartige Idee für ein modulares System
-Die Waffen fühlen sich gut an, wobei einige interessante Mechaniker haben
-Der Kunststil ist für die Augen einfach und macht es zu einem guten Spiel, mit dem man sich entspannen kann
-Das Wyrd -Websystem präsentiert ein Minispiel für Ihre Fähigkeitenauswahl, was eine gute Idee ist

Nachteile:
-Die Ebenen sind etwas auferlegt, Sie verbessern die Stromversorgung selten in der gleichen Geschwindigkeit wie die Bühnenschwierigkeit. Dies wird durch erhebliche RNG für die stärkeren Fähigkeiten verschlimmert
-Warpaint ist stark randomisiert, ohne eine echte Möglichkeit, einen Build einzugrenzen. Dies führt zu viel Schleifen für einen bestimmten Build
-Augh Waffen, nicht genug Charaktere. Waffen haben keine tollen Passive, ich habe nur eine Basiswaffe mit Heilung gesehen. Waffen brauchen coole Passive und nur wenige haben sie

Ich genieße es immer noch, aber es muss noch nicht dort sein. Ich hoffe, es verbessert sich."
1744329220,774,True,"Als Arbeit in Arbeit ist es ziemlich gut. Bedürftige Cloud -Paraden braucht jedoch dringend - ich merkte ehrlich gesagt nicht einmal, dass dies für jedes Spiel nichts war, da es so lange her ist, dass ich auf ein Spiel ohne es gestoßen bin. Wenn Sie es auf meinem PC spielen, dann zu meinem Dampfdeck gehen, ist das ein Muss. Apropos Dampfdeck, es läuft gut, würde aber von einer Option von 16:10 Seitenverhältnis profitieren und alle Schriftarten größer machen - verdammt noch mal auf meinem Desktop, es würde von etwas größeren Schriftarten profitieren (sie sind nicht zu klein, um sie zu lesen oder irgendetwas zu profitieren, aber nur etwas von größerem Größen). Auch die Musik ist mitten in der Mitte - aber ich höre im Allgemeinen Podcasts oder Hörbücher beim Spielen, also ist es für mich keine große Sache - aber Vampire -Überlebende ist es nicht, wenn es um Musik geht. Aber ich liste nur Dinge auf, die sie verbessern können, da das Basisspiel auf dem richtigen Weg sehr gut ist. Grundsätzlich sollten Sie dies mögen, wenn Sie überlebende Spiele mögen."
1744327485,704,False,So ziemlich ziemlich solide
